sofifa_id,player_url,short_name,long_name,reconciliation_player,wikidata_player,member of sports team,player_positions,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,club_team_id,club_name,reconciliation_club,league,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
245193,https://sofifa.com/player/245193/paloma-isa-sa-bastos/220002,Palomy Bastos,Paloma Isa Sá Bastos,Paloma Isa Sá Bastos,,,ST,82,82,,,33,172,67,,,,,,,,,,,,54,Brazil,112999,LS,7,Left,3,4,1,Medium/Medium,Normal (170-185),,#Poacher,Power Free-Kick,77,83,67,82,23,73,61,85,84,77,81,81,78,73,46,86,79,76,78,78,80,86,69,83,74,78,59,26,81,67,83,75,16,11,14,11,7,9,5,8,33,,,,78,80,80,80,78,79,79,79,78,70,70,70,78,56,52,52,52,56,52,46,46,46,52,18
245193,https://sofifa.com/player/245193/paloma-isa-sa-bastos/220002,Palomy Bastos,Paloma Isa Sá Bastos,Paloma Isa Sá Bastos,,,ST,82,82,,,33,172,67,,,,,,,,,,,,54,Brazil,112999,LS,7,Left,3,4,1,Medium/Medium,Normal (170-185),,#Poacher, Long Shot Taker (AI),77,83,67,82,23,73,61,85,84,77,81,81,78,73,46,86,79,76,78,78,80,86,69,83,74,78,59,26,81,67,83,75,16,11,14,11,7,9,5,8,33,,,,78,80,80,80,78,79,79,79,78,70,70,70,78,56,52,52,52,56,52,46,46,46,52,18
245193,https://sofifa.com/player/245193/paloma-isa-sa-bastos/220002,Palomy Bastos,Paloma Isa Sá Bastos,Paloma Isa Sá Bastos,,,ST,82,82,,,33,172,67,,,,,,,,,,,,54,Brazil,112999,LS,7,Left,3,4,1,Medium/Medium,Normal (170-185),,#Poacher, Outside Foot Shot,77,83,67,82,23,73,61,85,84,77,81,81,78,73,46,86,79,76,78,78,80,86,69,83,74,78,59,26,81,67,83,75,16,11,14,11,7,9,5,8,33,,,,78,80,80,80,78,79,79,79,78,70,70,70,78,56,52,52,52,56,52,46,46,46,52,18
247789,https://sofifa.com/player/247789/merle-frohms/220002,M. Frohms,Merle Frohms,Merle Frohms,http://www.wikidata.org/entity/Q14559898,Germany women's national football team,GK,82,85,,,26,175,60,,Germany women's national under-15 football team,,,,,,,,,,21,Germany,113004,SUB,1,Right,3,1,2,Medium/Medium,Normal (170-185),,#Poacher, Outside Foot Shot,77,83,67,82,23,73,9,8,10,28,7,8,11,10,29,20,40,57,61,80,44,56,79,29,71,7,20,18,7,31,18,44,6,9,11,83,79,74,81,81,47,30,30,30,25,26,26,26,25,28,28,28,28,28,28,28,28,27,28,28,28,27,26,27,27,27,26,83
248822,https://sofifa.com/player/248822/klara-buhl/220002,K. Bühl,Klara Bühl,Klara Bühl,http://www.wikidata.org/entity/Q27077870,SC Freiburg,ST,82,89,,,20,172,65,,SC Freiburg,,,,,,,,,,21,Germany,113004,SUB,19,Right,4,4,1,High/Medium,Normal (170-185),,#Poacher, Outside Foot Shot,82,83,75,84,24,62,74,85,76,80,73,84,71,62,74,86,81,83,85,81,75,83,69,62,71,82,40,20,81,74,72,73,18,17,14,9,6,13,14,9,47,84,84,84,82,82,82,82,82,83,83,83,82,75,75,75,82,57,54,54,54,57,52,44,44,44,52,20
248822,https://sofifa.com/player/248822/klara-buhl/220002,K. Bühl,Klara Bühl,Klara Bühl,http://www.wikidata.org/entity/Q27077870,SC Freiburg, RM,82,89,,,20,172,65,,SC Freiburg,,,,,,,,,,21,Germany,113004,SUB,19,Right,4,4,1,High/Medium,Normal (170-185),,#Poacher, Outside Foot Shot,82,83,75,84,24,62,74,85,76,80,73,84,71,62,74,86,81,83,85,81,75,83,69,62,71,82,40,20,81,74,72,73,18,17,14,9,6,13,14,9,47,84,84,84,82,82,82,82,82,83,83,83,82,75,75,75,82,57,54,54,54,57,52,44,44,44,52,20
258310,https://sofifa.com/player/258310/ann-katrin-berger/220002,A. Berger,Ann-Katrin Berger,Ann-Katrin Berger,http://www.wikidata.org/entity/Q558010,1. FFC Turbine Potsdam,GK,82,83,,,30,180,63,,1. FFC Turbine Potsdam,,,,,,,,,,21,Germany,113004,SUB,21,Right,3,1,2,Medium/Medium,Normal (170-185),,#Poacher, Outside Foot Shot,82,83,75,84,24,62,8,7,15,24,6,11,12,11,20,14,37,49,38,80,32,58,60,29,67,6,19,10,9,39,14,58,9,10,10,85,83,77,76,80,42,29,29,29,23,26,26,26,23,27,27,27,26,27,27,27,26,24,25,25,25,24,24,25,25,25,24,83
227101,https://sofifa.com/player/227101/emilie-haavi/220002,E. Haavi,Emilie Bosshard Haavi,Emilie Haavi,http://www.wikidata.org/entity/Q459305,Røa IL,LM,81,81,,,29,164,59,,Røa IL,,,,,,,,,,36,Norway,113007,SUB,20,Right,3,3,2,High/High,Normal (170-),,#Speedster, Outside Foot Shot,93,62,80,82,66,65,89,59,71,79,64,81,82,71,77,80,91,94,92,73,92,63,85,83,55,61,64,69,78,75,64,84,60,69,66,11,15,14,8,8,42,74,74,74,79,76,76,76,79,79,79,79,81,78,78,78,81,79,74,74,74,79,78,70,70,70,78,20
227101,https://sofifa.com/player/227101/emilie-haavi/220002,E. Haavi,Emilie Bosshard Haavi,Emilie Haavi,http://www.wikidata.org/entity/Q459305,Røa IL, RM,81,81,,,29,164,59,,Røa IL,,,,,,,,,,36,Norway,113007,SUB,20,Right,3,3,2,High/High,Normal (170-),, #Crosser, Outside Foot Shot,93,62,80,82,66,65,89,59,71,79,64,81,82,71,77,80,91,94,92,73,92,63,85,83,55,61,64,69,78,75,64,84,60,69,66,11,15,14,8,8,42,74,74,74,79,76,76,76,79,79,79,79,81,78,78,78,81,79,74,74,74,79,78,70,70,70,78,20
227101,https://sofifa.com/player/227101/emilie-haavi/220002,E. Haavi,Emilie Bosshard Haavi,Emilie Haavi,http://www.wikidata.org/entity/Q459305,Røa IL, RM,81,81,,,29,164,59,,Røa IL,,,,,,,,,,36,Norway,113007,SUB,20,Right,3,3,2,High/High,Normal (170-),, #Acrobat, Outside Foot Shot,93,62,80,82,66,65,89,59,71,79,64,81,82,71,77,80,91,94,92,73,92,63,85,83,55,61,64,69,78,75,64,84,60,69,66,11,15,14,8,8,42,74,74,74,79,76,76,76,79,79,79,79,81,78,78,78,81,79,74,74,74,79,78,70,70,70,78,20
227118,https://sofifa.com/player/227118/lydia-williams/220002,L. Williams,Lydia Grace Yilkari Williams,Lydia Williams,http://www.wikidata.org/entity/Q4990582,Canberra United FC,GK,81,81,,,33,175,63,,Canberra United FC,,,,,,,,,,195,Australia,112998,GK,1,Right,2,1,3,Medium/Medium,Lean (170-185),, #Acrobat, Outside Foot Shot,93,62,80,82,66,65,14,13,19,22,17,16,13,17,24,19,47,49,36,75,68,50,53,42,37,19,24,21,13,37,26,60,21,15,21,82,76,67,89,80,48,31,31,31,26,28,28,28,26,30,30,30,31,31,31,31,31,32,30,30,30,32,32,29,29,29,32,81
227776,https://sofifa.com/player/227776/sandra-panos-garcia/220002,Sandra Paños,Sandra Paños García-Villamil,Sandra Paños,http://www.wikidata.org/entity/Q7416731,FC Barcelona Femení,GK,81,83,,,28,169,65,,FC Barcelona Femení,,,,,,,,,,45,Spain,113012,GK,13,Right,3,1,2,Medium/Medium,Normal (170-),, #Acrobat,Leadership,93,62,80,82,66,65,16,13,20,23,19,16,40,35,18,20,44,50,54,72,70,63,72,45,64,17,19,19,14,34,27,56,22,18,14,81,79,84,80,83,46,33,33,33,27,29,29,29,27,29,29,29,30,29,29,29,30,30,29,29,29,30,30,30,30,30,30,82
236479,https://sofifa.com/player/236479/maria-pilar-leon-cebrian/220002,Mapi León,María Pilar León Cebrián,María Pilar León Cebrián,http://www.wikidata.org/entity/Q26838555,Spain women's national football team,CB,81,86,,,26,169,61,,Spain women's national football team,,,,,,,,,,45,Spain,113012,LCB,16,Left,3,2,3,Medium/Medium,Normal (170-),, #Acrobat,Long Passer (AI),72,39,70,65,83,73,80,35,79,81,20,52,54,71,60,80,73,72,70,80,70,44,63,68,72,42,82,83,54,53,55,63,81,85,86,12,8,11,14,12,46,62,62,62,64,62,62,62,64,67,67,67,70,71,71,71,70,82,81,81,81,82,83,84,84,84,83,22
236479,https://sofifa.com/player/236479/maria-pilar-leon-cebrian/220002,Mapi León,María Pilar León Cebrián,María Pilar León Cebrián,http://www.wikidata.org/entity/Q26838555,Spain women's national football team, LB,81,86,,,26,169,61,,Spain women's national football team,,,,,,,,,,45,Spain,113012,LCB,16,Left,3,2,3,Medium/Medium,Normal (170-),, #Acrobat,Long Passer (AI),72,39,70,65,83,73,80,35,79,81,20,52,54,71,60,80,73,72,70,80,70,44,63,68,72,42,82,83,54,53,55,63,81,85,86,12,8,11,14,12,46,62,62,62,64,62,62,62,64,67,67,67,70,71,71,71,70,82,81,81,81,82,83,84,84,84,83,22
239791,https://sofifa.com/player/239791/hanna-glas/220002,H. Glas,Hanna Erica Maria Glas,Hanna Glas,http://www.wikidata.org/entity/Q23918095,Sweden women's national association football team,RB,81,81,,,28,172,64,,Sweden women's national association football team,,,,,,,,,,46,Sweden,113008,RB,4,Right,3,2,2,Medium/Medium,Normal (170-185),, #Acrobat,Long Passer (AI),73,53,68,69,80,75,76,58,79,80,32,66,55,30,64,75,72,73,55,80,66,58,70,77,77,46,71,80,38,54,44,75,78,83,82,10,17,11,16,7,46,66,66,66,66,64,64,64,66,67,67,67,70,71,71,71,70,80,78,78,78,80,81,81,81,81,81,22
239791,https://sofifa.com/player/239791/hanna-glas/220002,H. Glas,Hanna Erica Maria Glas,Hanna Glas,http://www.wikidata.org/entity/Q23918095,Sweden women's national association football team, RWB,81,81,,,28,172,64,,Sweden women's national association football team,,,,,,,,,,46,Sweden,113008,RB,4,Right,3,2,2,Medium/Medium,Normal (170-185),, #Acrobat,Long Passer (AI),73,53,68,69,80,75,76,58,79,80,32,66,55,30,64,75,72,73,55,80,66,58,70,77,77,46,71,80,38,54,44,75,78,83,82,10,17,11,16,7,46,66,66,66,66,64,64,64,66,67,67,67,70,71,71,71,70,80,78,78,78,80,81,81,81,81,81,22
239791,https://sofifa.com/player/239791/hanna-glas/220002,H. Glas,Hanna Erica Maria Glas,Hanna Glas,http://www.wikidata.org/entity/Q23918095,Sweden women's national association football team, CB,81,81,,,28,172,64,,Sweden women's national association football team,,,,,,,,,,46,Sweden,113008,RB,4,Right,3,2,2,Medium/Medium,Normal (170-185),, #Acrobat,Long Passer (AI),73,53,68,69,80,75,76,58,79,80,32,66,55,30,64,75,72,73,55,80,66,58,70,77,77,46,71,80,38,54,44,75,78,83,82,10,17,11,16,7,46,66,66,66,66,64,64,64,66,67,67,67,70,71,71,71,70,80,78,78,78,80,81,81,81,81,81,22
244302,https://sofifa.com/player/244302/lea-schuller/220002,L. Schüller,Lea Schüller,Lea Schüller,http://www.wikidata.org/entity/Q16319693,SGS Essen,ST,81,87,,,23,173,62,,SGS Essen,,,,,,,,,,21,Germany,113004,ST,7,Right,3,3,2,Medium/Medium,Lean (170-185),,#Poacher,Long Passer (AI),87,81,67,78,32,67,61,86,77,72,69,78,78,60,59,80,86,87,78,80,75,79,69,73,69,75,53,31,86,68,76,74,24,26,27,16,13,14,11,9,46,83,83,83,78,80,80,80,78,79,79,79,78,71,71,71,78,59,55,55,55,59,56,49,49,49,56,22
245177,https://sofifa.com/player/245177/leticia-lia-medeiros-resende/220002,Letinha Lia,Letícia Lia Medeiros Resende,Letícia Lia Medeiros Resende,,,LB,81,81,,,37,170,66,,,,,,,,,,,,54,Brazil,112999,LB,3,Left,3,4,1,High/Low,Normal (170-),,#Poacher,Long Passer (AI),81,52,70,80,77,74,83,42,59,78,70,83,83,40,72,79,84,78,77,79,75,63,63,88,68,58,75,78,72,48,38,80,79,78,81,14,13,15,8,14,46,69,69,69,73,70,70,70,73,73,73,73,77,75,75,75,77,,79,79,79,,81,77,77,77,81,22
245194,https://sofifa.com/player/245194/iris-isabella-orsi-da-silva/220002,Isinha Macapá,Íris Isabella Orsi da Silva,Íris Isabella Orsi da Silva,,,RM,81,81,,,33,164,57,,,,,,,,,,,,54,Brazil,112999,RM,11,Left,5,4,1,High/Medium,Normal (170-),,#Acrobat,Long Passer (AI),89,55,79,81,29,58,85,49,57,78,48,78,85,53,80,80,90,88,90,83,90,64,60,84,44,48,60,40,86,78,78,84,17,27,21,10,11,5,6,8,46,71,71,71,78,75,75,75,78,79,79,79,81,76,76,76,81,64,59,59,59,64,59,45,45,45,59,19
245199,https://sofifa.com/player/245199/rebeca-lia-saudera-peixoto/220002,Becky Saudera,Rebeca Lia Saudera Peixoto,Rebeca Lia Saudera Peixoto,,,CDM,81,81,,,29,170,65,,,,,,,,,,,,54,Brazil,112999,LCM,5,Right,2,3,1,Low/High,Normal (170-),,#Acrobat,Long Passer (AI),66,66,72,69,78,80,56,54,48,83,66,66,58,57,81,71,64,67,68,80,71,80,84,86,72,77,89,84,64,68,66,81,80,82,79,15,10,12,13,5,46,68,68,68,67,69,69,69,67,73,73,73,71,78,78,78,71,78,81,81,81,78,77,79,79,79,77,20
247791,https://sofifa.com/player/247791/sydney-lohmann/220002,S. Lohmann,Sydney Lohmann,Sydney Lohmann,http://www.wikidata.org/entity/Q28971699,FC Bayern Munich Women,CAM,81,89,,,21,174,64,,FC Bayern Munich Women,,,,,,,,,,21,Germany,113004,SUB,8,Right,3,3,1,High/High,Stocky (170-185),,#Acrobat,Long Passer (AI),70,79,77,80,75,76,65,82,68,84,58,81,60,52,82,83,68,71,75,81,68,81,69,76,80,80,68,78,82,81,61,76,78,74,73,13,9,13,13,11,46,81,81,81,79,80,80,80,79,83,83,83,80,83,83,83,80,78,81,81,81,78,77,78,78,78,77,21
247791,https://sofifa.com/player/247791/sydney-lohmann/220002,S. Lohmann,Sydney Lohmann,Sydney Lohmann,http://www.wikidata.org/entity/Q28971699,FC Bayern Munich Women, CM,81,89,,,21,174,64,,FC Bayern Munich Women,,,,,,,,,,21,Germany,113004,SUB,8,Right,3,3,1,High/High,Stocky (170-185),,#Acrobat,Long Passer (AI),70,79,77,80,75,76,65,82,68,84,58,81,60,52,82,83,68,71,75,81,68,81,69,76,80,80,68,78,82,81,61,76,78,74,73,13,9,13,13,11,46,81,81,81,79,80,80,80,79,83,83,83,80,83,83,83,80,78,81,81,81,78,77,78,78,78,77,21
248715,https://sofifa.com/player/248715/marina-hegering/220002,M. Hegering,Marina Hegering,Marina Hegering,http://www.wikidata.org/entity/Q1479013,FCR 2001 Duisburg,CB,81,81,,,31,170,59,,FCR 2001 Duisburg,,,,,,,,,,21,Germany,113004,RCB,3,Right,3,2,2,High/Medium,Stocky (170-),,#Acrobat,Long Passer (AI),71,35,52,67,83,79,32,33,83,69,37,63,30,30,67,70,67,75,66,83,64,42,85,72,82,29,77,80,49,42,38,83,86,84,81,12,14,7,12,11,46,60,60,60,57,58,58,58,57,61,61,61,62,66,66,66,62,73,77,77,77,73,76,,,,76,22
261781,https://sofifa.com/player/261781/tessa-wullaert/220002,T. Wullaert,Tessa Wullaert,Tessa Wullaert,http://www.wikidata.org/entity/Q7705630,VfL Wolfsburg Women,ST,81,81,26500000,2000,28,168,60,,VfL Wolfsburg Women,,,,,,,,,,7,Belgium,113394,LW,9,Right,4,4,3,High/Low,Lean (170-),58300000,#Acrobat,Leadership,84,81,79,81,26,67,79,84,74,81,79,82,74,78,74,81,82,85,81,81,77,76,73,72,72,81,46,22,84,80,81,83,21,19,18,13,7,11,11,10,46,,,,82-1,82-1,82-1,82-1,82-1,,,,,77,77,77,,60,56,56,56,60,56,47,47,47,56,21
261781,https://sofifa.com/player/261781/tessa-wullaert/220002,T. Wullaert,Tessa Wullaert,Tessa Wullaert,http://www.wikidata.org/entity/Q7705630,VfL Wolfsburg Women, LW,81,81,26500000,2000,28,168,60,,VfL Wolfsburg Women,,,,,,,,,,7,Belgium,113394,LW,9,Right,4,4,3,High/Low,Lean (170-),58300000,#Acrobat, Finesse Shot,84,81,79,81,26,67,79,84,74,81,79,82,74,78,74,81,82,85,81,81,77,76,73,72,72,81,46,22,84,80,81,83,21,19,18,13,7,11,11,10,46,,,,82-1,82-1,82-1,82-1,82-1,,,,,77,77,77,,60,56,56,56,60,56,47,47,47,56,21
261781,https://sofifa.com/player/261781/tessa-wullaert/220002,T. Wullaert,Tessa Wullaert,Tessa Wullaert,http://www.wikidata.org/entity/Q7705630,VfL Wolfsburg Women, CAM,81,81,26500000,2000,28,168,60,,VfL Wolfsburg Women,,,,,,,,,,7,Belgium,113394,LW,9,Right,4,4,3,High/Low,Lean (170-),58300000,#Acrobat, Long Shot Taker (AI),84,81,79,81,26,67,79,84,74,81,79,82,74,78,74,81,82,85,81,81,77,76,73,72,72,81,46,22,84,80,81,83,21,19,18,13,7,11,11,10,46,,,,82-1,82-1,82-1,82-1,82-1,,,,,77,77,77,,60,56,56,56,60,56,47,47,47,56,21
226360,https://sofifa.com/player/226360/shuang-wang/220002,Wang Shuang,王霜,Wang Shuang,http://www.wikidata.org/entity/Q15663389,Sejong Sportstoto WFC,ST,80,83,26500000,2000,26,165,59,,Sejong Sportstoto WFC,,,,,,,,,,155,China PR,113001,SUB,7,Left,4,3,3,Medium/Medium,Normal (170-),58300000,#Acrobat,Flair,86,79,74,81,43,69,68,80,77,79,77,82,73,69,72,83,88,85,79,79,79,78,58,69,75,79,57,40,79,75,73,67,44,36,33,15,16,7,17,11,46,83,83,83,80,80,80,80,80,83,83,83,82,77,77,77,82,65,64,64,64,65,63,58,58,58,63,24
226360,https://sofifa.com/player/226360/shuang-wang/220002,Wang Shuang,王霜,Wang Shuang,http://www.wikidata.org/entity/Q15663389,Sejong Sportstoto WFC, CAM,80,83,26500000,2000,26,165,59,,Sejong Sportstoto WFC,,,,,,,,,,155,China PR,113001,SUB,7,Left,4,3,3,Medium/Medium,Normal (170-),58300000,#Acrobat, Technical Dribbler (AI),86,79,74,81,43,69,68,80,77,79,77,82,73,69,72,83,88,85,79,79,79,78,58,69,75,79,57,40,79,75,73,67,44,36,33,15,16,7,17,11,46,83,83,83,80,80,80,80,80,83,83,83,82,77,77,77,82,65,64,64,64,65,63,58,58,58,63,24
226960,https://sofifa.com/player/226960/jiali-tang/220002,Tang Jiali,唐佳丽,Tang Jiali,http://www.wikidata.org/entity/Q20091042,China women's national football team,ST,80,82,26500000,2000,26,166,52,,China women's national football team,,,,,,,,,,155,China PR,113001,RS,18,Right,3,3,1,Medium/Medium,Normal (170-),58300000,#Acrobat,Flair,82,79,73,78,57,73,78,82,80,78,75,80,75,74,69,78,81,83,73,79,72,77,57,68,79,79,68,57,80,60,63,67,44,65,49,8,15,15,10,17,46,82,82,82,78,78,78,78,78,78,78,78,79,75,75,75,79,70,68,68,68,70,69,67,67,67,69,22
226960,https://sofifa.com/player/226960/jiali-tang/220002,Tang Jiali,唐佳丽,Tang Jiali,http://www.wikidata.org/entity/Q20091042,China women's national football team, RM,80,82,26500000,2000,26,166,52,,China women's national football team,,,,,,,,,,155,China PR,113001,RS,18,Right,3,3,1,Medium/Medium,Normal (170-),58300000,#Acrobat,Flair,82,79,73,78,57,73,78,82,80,78,75,80,75,74,69,78,81,83,73,79,72,77,57,68,79,79,68,57,80,60,63,67,44,65,49,8,15,15,10,17,46,82,82,82,78,78,78,78,78,78,78,78,79,75,75,75,79,70,68,68,68,70,69,67,67,67,69,22
226960,https://sofifa.com/player/226960/jiali-tang/220002,Tang Jiali,唐佳丽,Tang Jiali,http://www.wikidata.org/entity/Q20091042,China women's national football team, LM,80,82,26500000,2000,26,166,52,,China women's national football team,,,,,,,,,,155,China PR,113001,RS,18,Right,3,3,1,Medium/Medium,Normal (170-),58300000,#Acrobat,Flair,82,79,73,78,57,73,78,82,80,78,75,80,75,74,69,78,81,83,73,79,72,77,57,68,79,79,68,57,80,60,63,67,44,65,49,8,15,15,10,17,46,82,82,82,78,78,78,78,78,78,78,78,79,75,75,75,79,70,68,68,68,70,69,67,67,67,69,22
227112,https://sofifa.com/player/227112/elise-kellond-knight/220002,E. Kellond-Knight,Elise Kellond-Knight,Elise Kellond-Knight,http://www.wikidata.org/entity/Q467046,Brisbane Roar FC W-League,CDM,80,80,26500000,2000,30,165,60,,Brisbane Roar FC,,,,,,,,,,195,Australia,112998,SUB,8,Left,4,3,3,Medium/High,Lean (170-),58300000,#Acrobat,Injury Prone,71,51,77,69,82,79,73,36,72,79,31,64,78,72,75,75,70,71,67,76,76,69,80,72,84,62,74,90,61,78,72,75,87,76,74,9,15,9,8,11,46,67,67,67,67,67,67,67,67,73,73,73,73,77,77,77,73,80,80,80,80,80,80,,,,80,21
227112,https://sofifa.com/player/227112/elise-kellond-knight/220002,E. Kellond-Knight,Elise Kellond-Knight,Elise Kellond-Knight,http://www.wikidata.org/entity/Q467046,Brisbane Roar FC W-League, LB,80,80,26500000,2000,30,165,60,,Brisbane Roar FC,,,,,,,,,,195,Australia,112998,SUB,8,Left,4,3,3,Medium/High,Lean (170-),58300000,#Acrobat,Injury Prone,71,51,77,69,82,79,73,36,72,79,31,64,78,72,75,75,70,71,67,76,76,69,80,72,84,62,74,90,61,78,72,75,87,76,74,9,15,9,8,11,46,67,67,67,67,67,67,67,67,73,73,73,73,77,77,77,73,80,80,80,80,80,80,,,,80,21
227112,https://sofifa.com/player/227112/elise-kellond-knight/220002,E. Kellond-Knight,Elise Kellond-Knight,Elise Kellond-Knight,http://www.wikidata.org/entity/Q467046,Brisbane Roar FC W-League, CM,80,80,26500000,2000,30,165,60,,Brisbane Roar FC,,,,,,,,,,195,Australia,112998,SUB,8,Left,4,3,3,Medium/High,Lean (170-),58300000,#Acrobat,Injury Prone,71,51,77,69,82,79,73,36,72,79,31,64,78,72,75,75,70,71,67,76,76,69,80,72,84,62,74,90,61,78,72,75,87,76,74,9,15,9,8,11,46,67,67,67,67,67,67,67,67,73,73,73,73,77,77,77,73,80,80,80,80,80,80,,,,80,21
227241,https://sofifa.com/player/227241/karen-bardsley/220002,K. Bardsley,Karen Louise Bardsley,Karen Bardsley,http://www.wikidata.org/entity/Q10864,Manchester City W.F.C.,GK,80,80,26500000,2000,36,182,72,,Manchester City W.F.C.,,,,,,,,,,14,England,113002,SUB,13,Right,3,1,3,Medium/Medium,Lean (170-185),58300000,#Acrobat,Comes For Crosses,71,51,77,69,82,79,29,14,23,31,13,28,29,24,36,32,41,39,31,82,56,60,64,45,59,16,20,18,14,13,43,56,30,19,17,76,79,80,85,76,40,36,36,36,30,31,31,31,30,32,32,32,36,34,34,34,36,36,35,35,35,36,35,34,34,34,35,80
227254,https://sofifa.com/player/227254/alex-greenwood/220002,A. Greenwood,Alex Greenwood,Alex Greenwood,http://www.wikidata.org/entity/Q17615791,Liverpool F.C. Women,LB,80,80,26500000,2000,27,168,62,,Liverpool F.C. Women,,,,,,,,,,14,England,113002,LB,3,Left,3,2,2,Medium/Medium,Normal (170-),58300000,#Acrobat,Comes For Crosses,69,43,65,67,80,76,84,29,76,74,43,62,60,66,60,75,68,70,54,83,66,56,75,78,76,60,74,78,47,37,54,71,78,84,81,12,10,12,15,14,40,61,61,61,63,60,60,60,63,62,62,62,67,67,67,67,67,80,77,77,77,80,80,80,80,80,80,22
227262,https://sofifa.com/player/227262/jill-scott/220002,J. Scott,Jill Louise Scott,Jill Scott,http://www.wikidata.org/entity/Q10896,Sunderland Association Football Club Ladies,CM,80,80,26500000,2000,34,182,68,,Sunderland Association Football Club Ladies,,,,,,,,,,14,England,113002,SUB,16,Right,3,4,3,High/High,Lean (170-185),58300000,#Engine,Solid Player,59,73,71,75,78,87,50,72,85,82,54,78,49,43,76,80,57,61,49,91,46,78,74,90,92,75,73,73,77,79,65,75,76,83,67,10,15,12,17,9,40,80,80,80,73,77,77,77,73,80,80,80,77,,,,77,77,,,,77,77,80,80,80,77,24
227262,https://sofifa.com/player/227262/jill-scott/220002,J. Scott,Jill Louise Scott,Jill Scott,http://www.wikidata.org/entity/Q10896,Sunderland Association Football Club Ladies, CDM,80,80,26500000,2000,34,182,68,,Sunderland Association Football Club Ladies,,,,,,,,,,14,England,113002,SUB,16,Right,3,4,3,High/High,Lean (170-185),58300000, #Strength, Team Player,59,73,71,75,78,87,50,72,85,82,54,78,49,43,76,80,57,61,49,91,46,78,74,90,92,75,73,73,77,79,65,75,76,83,67,10,15,12,17,9,40,80,80,80,73,77,77,77,73,80,80,80,77,,,,77,77,,,,77,77,80,80,80,77,24
227269,https://sofifa.com/player/227269/carly-telford/220002,C. Telford,Carly Mitchell Telford,Carly Telford,http://www.wikidata.org/entity/Q5043121,Leeds United L.F.C.,GK,80,80,26500000,2000,33,174,64,,Leeds United L.F.C.,,,,,,,,,,14,England,113002,SUB,23,Right,3,1,1,Medium/Medium,Normal (170-185),58300000, #Strength, Team Player,59,73,71,75,78,87,19,12,17,48,19,16,16,12,40,39,50,42,38,77,60,69,54,38,49,19,20,22,13,18,38,31,28,19,14,71,90,92,78,76,47,36,36,36,31,33,33,33,31,34,34,34,35,37,37,37,35,35,37,37,37,35,34,32,32,32,34,80
227381,https://sofifa.com/player/227381/janine-beckie/220002,J. Beckie,Janine Elizabeth Beckie,Janine Beckie,http://www.wikidata.org/entity/Q20171143,Houston Dash,LM,80,80,26500000,2000,26,173,63,,Houston Dash,,,,,,,,,,70,Canada,113000,LM,16,Right,3,3,2,High/Medium,Lean (170-185),58300000,#Speedster, Team Player,90,73,74,78,22,62,77,74,64,76,68,78,72,58,73,78,91,89,78,77,84,68,71,75,65,75,34,20,86,71,67,70,17,15,17,8,10,10,7,13,47,78,78,78,79,78,78,78,79,80,80,80,80,72,72,72,80,58,52,52,52,58,53,41,41,41,53,19
227381,https://sofifa.com/player/227381/janine-beckie/220002,J. Beckie,Janine Elizabeth Beckie,Janine Beckie,http://www.wikidata.org/entity/Q20171143,Houston Dash, RM,80,80,26500000,2000,26,173,63,,Houston Dash,,,,,,,,,,70,Canada,113000,LM,16,Right,3,3,2,High/Medium,Lean (170-185),58300000,#Speedster, Team Player,90,73,74,78,22,62,77,74,64,76,68,78,72,58,73,78,91,89,78,77,84,68,71,75,65,75,34,20,86,71,67,70,17,15,17,8,10,10,7,13,47,78,78,78,79,78,78,78,79,80,80,80,80,72,72,72,80,58,52,52,52,58,53,41,41,41,53,19
